angaza_id,area,daily_price,upfront_price,expected_repayment_days,registration_date,free_days_included,product_group,country
AC9648393,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9657764,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9667305,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9672111,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9679614,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9688310,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9700440,Area B,30,400,402,1/17/24,3,Product 1,Kenya
AC9707322,Area B,30,400,402,1/18/24,3,Product 1,Kenya
AC9709005,Area B,30,400,402,1/18/24,3,Product 1,Kenya
AC9740504,Area B,30,400,402,1/24/24,3,Product 1,Kenya
AC9740667,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9746538,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9752751,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9755435,Area B,60,950,402,1/26/24,3,Product 3,Kenya
AC9761576,Area B,80,1900,185,1/27/24,3,Product 2,Kenya
AC9767314,Area A,30,400,402,1/28/24,3,Product 1,Kenya
AC9788902,Area B,30,400,402,1/31/24,3,Product 1,Kenya
AC9789532,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9806977,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9804261,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9829636,Area A,60,1100,409,2/6/24,3,Product 3,Kenya
AC9830369,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9830416,Area B,60,850,409,2/6/24,3,Product 3,Kenya
AC9838277,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9841699,Area A,60,850,409,2/7/24,3,Product 3,Kenya
AC9842697,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9842824,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9843197,Area B,30,400,409,2/8/24,3,Product 1,Kenya
AC9843751,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9845968,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9874156,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9880744,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9879770,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9876299,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9899251,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9902272,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9917353,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9930161,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9930840,Area A,30,300,409,2/18/24,3,Product 1,Kenya
AC9939304,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9932685,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9937481,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9938207,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9933119,Area B,30,400,409,2/19/24,3,Product 1,Kenya
AC9954576,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9963090,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9969180,Area A,40,750,402,2/23/24,3,Product 3,Kenya
AC9984019,Area B,30,400,409,2/25/24,3,Product 1,Kenya
AC9991352,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9990861,Area B,30,400,409,2/26/24,3,Product 1,Kenya
AC9997398,Area B,130,4700,696,2/27/24,3,Product 7,Kenya
AC9408311,Area B,80,1900,578,12/2/23,3,Product 2,Kenya
AC9406018,Area A,60,1200,402,12/2/23,3,Product 3,Kenya
AC9414125,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9418385,Area A,160,6400,543,12/4/23,3,Product 7,Kenya
AC9444819,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9446510,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9447728,Area B,30,400,402,12/8/23,3,Product 1,Kenya
AC9453781,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9457363,Area B,30,400,402,12/9/23,3,Product 1,Kenya
AC9459437,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9464595,Area B,30,400,402,12/11/23,3,Product 1,Kenya
AC9463541,Area A,160,6400,543,12/11/23,3,Product 7,Kenya
AC9473686,Area B,30,400,402,12/12/23,3,Product 1,Kenya
AC9473696,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9481693,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9487384,Area B,80,1900,578,12/14/23,3,Product 2,Kenya
AC9497141,Area B,80,1900,578,12/15/23,3,Product 2,Kenya
AC9496679,Area B,30,400,402,12/15/23,3,Product 1,Kenya
AC9495541,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9506358,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9513126,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9523209,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9526713,Area A,60,950,402,12/20/23,3,Product 3,Kenya
AC9528547,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9544902,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9550948,Area B,30,400,402,12/23/23,3,Product 1,Kenya
AC9562728,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9564076,Area B,90,2300,578,12/26/23,3,Product 2,Kenya
AC9565717,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9576331,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9595366,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9595381,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9598000,Area A,30,400,402,12/31/23,3,Product 1,Kenya
AC9601265,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9607908,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9610965,Area B,90,2300,38,1/3/24,3,Product 2,Kenya
AC9611602,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9611891,Area B,80,1900,578,1/3/24,3,Product 2,Kenya
AC9612883,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9614805,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9616696,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9624328,Area B,30,400,402,1/5/24,3,Product 1,Kenya
AC9625363,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9631742,Area B,30,400,402,1/6/24,3,Product 1,Kenya
AC9633829,Area A,90,2450,381,1/7/24,3,Product 5,Kenya
AC9643733,Area B,30,400,402,1/8/24,3,Product 1,Kenya
AC9647992,Area A,60,950,402,1/9/24,3,Product 3,Kenya
AC9653022,Area B,40,750,402,1/10/24,3,Product 3,Kenya
AC9654451,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9655544,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9657290,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9660934,Area B,30,400,402,1/11/24,3,Product 1,Kenya
AC9664178,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9665854,Area A,60,1200,402,1/12/24,3,Product 3,Kenya
AC9666047,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9675456,Area B,30,400,402,1/13/24,3,Product 1,Kenya
AC9677240,Area B,90,2450,381,1/13/24,3,Product 5,Kenya
AC9678391,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9681136,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9681565,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9693185,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9695315,Area B,70,1000,428,1/16/24,3,Product 6,Kenya
AC9701506,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9706520,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9707020,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9704833,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9723232,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9730429,Area A,60,1200,402,1/22/24,3,Product 3,Kenya
AC9728383,Area B,130,1900,680,1/22/24,3,Product 4,Kenya
AC9734369,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9737426,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9749980,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9767339,Area B,30,400,402,1/28/24,3,Product 1,Kenya
AC9774698,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9781332,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9785243,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9807245,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9800172,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9821738,Area B,30,400,409,2/5/24,3,Product 1,Kenya
AC9826050,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9833186,Area A,60,850,409,2/6/24,3,Product 3,Kenya
AC9838000,Area A,60,950,428,2/7/24,3,Product 6,Kenya
AC9838184,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9840490,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9854788,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9855609,Area B,30,400,409,2/9/24,3,Product 1,Kenya
AC9857407,Area B,30,400,409,2/9/24,3,Product 1,Kenya
AC9858399,Area B,30,400,409,2/9/24,3,Product 1,Kenya
AC9860358,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9868590,Area A,110,1650,733,2/10/24,3,Product 4,Kenya
AC9868191,Area A,30,400,409,2/10/24,3,Product 1,Kenya
AC9871091,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9879951,Area B,30,400,409,2/12/24,3,Product 1,Kenya
AC9889945,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9895577,Area A,90,2450,381,2/14/24,3,Product 5,Kenya
AC9900321,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9894762,Area A,30,300,409,2/14/24,3,Product 1,Kenya
AC9901348,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9923501,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9938159,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9954579,Area B,30,400,409,2/21/24,3,Product 1,Kenya
AC9956812,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9961639,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9965220,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9977979,Area A,60,850,409,2/24/24,3,Product 3,Kenya
AC9985879,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9992836,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9997744,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9405853,Area B,80,1900,578,12/2/23,3,Product 2,Kenya
AC9408907,Area A,80,1900,578,12/2/23,3,Product 2,Kenya
AC9414902,Area A,40,750,402,12/4/23,3,Product 3,Kenya
AC9440781,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9450078,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9444044,Area A,60,950,402,12/8/23,3,Product 3,Kenya
AC9446603,Area B,30,400,402,12/8/23,3,Product 1,Kenya
AC9450165,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9454943,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9459404,Area A,130,1900,678,12/10/23,3,Product 4,Kenya
AC9483020,Area B,30,400,402,12/13/23,3,Product 1,Kenya
AC9484841,Area A,30,350,402,12/14/23,3,Product 1,Kenya
AC9488837,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9489498,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9500416,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9500113,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9503393,Area A,70,1300,402,12/16/23,3,Product 3,Kenya
AC9506958,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9519072,Area A,60,950,402,12/19/23,3,Product 3,Kenya
AC9522214,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9520889,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9524401,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9524675,Area A,40,750,402,12/20/23,3,Product 3,Kenya
AC9528026,Area B,130,2350,683,12/20/23,3,Product 4,Kenya
AC9530296,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9532007,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9532048,Area B,30,400,402,12/21/23,3,Product 1,Kenya
AC9538978,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9540818,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9541352,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9550462,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9551182,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9548981,Area A,70,1300,402,12/23/23,3,Product 3,Kenya
AC9557706,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9556849,Area B,30,400,402,12/24/23,3,Product 1,Kenya
AC9566287,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9568526,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9571914,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9579023,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9581638,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9584072,Area B,30,400,402,12/29/23,3,Product 1,Kenya
AC9587781,Area B,30,400,402,12/29/23,3,Product 1,Kenya
AC9587867,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9588112,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9585147,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9594365,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9600835,Area B,30,400,402,1/1/24,3,Product 1,Kenya
AC9602520,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9600388,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9604573,Area A,30,400,402,1/2/24,3,Product 1,Kenya
AC9606924,Area A,30,400,402,1/2/24,3,Product 1,Kenya
AC9608844,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9621948,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9623428,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9620787,Area B,30,400,402,1/5/24,3,Product 1,Kenya
AC9626755,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9634023,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9636999,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9635120,Area B,30,400,402,1/7/24,3,Product 1,Kenya
AC9638510,Area B,90,2300,578,1/8/24,3,Product 2,Kenya
AC9645718,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9653004,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9653500,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9668360,Area B,70,1300,402,1/12/24,3,Product 3,Kenya
AC9670949,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9682118,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9686440,Area B,30,400,402,1/15/24,3,Product 1,Kenya
AC9687911,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9685387,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9690039,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9689763,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9695401,Area A,40,750,402,1/16/24,3,Product 3,Kenya
AC9695622,Area A,40,750,402,1/16/24,3,Product 3,Kenya
AC9702912,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9705952,Area A,80,1900,578,1/18/24,3,Product 2,Kenya
AC9708600,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9708780,Area A,40,750,402,1/18/24,3,Product 3,Kenya
AC9715235,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9722286,Area B,80,1900,84,1/21/24,3,Product 2,Kenya
AC9738770,Area B,30,400,402,1/24/24,3,Product 1,Kenya
AC9754151,Area B,30,400,402,1/26/24,3,Product 1,Kenya
AC9757167,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9757277,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9770228,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9783532,Area B,30,400,402,1/31/24,3,Product 1,Kenya
AC9789689,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9793859,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9794503,Area A,30,350,402,2/1/24,3,Product 1,Kenya
AC9795403,Area B,30,400,402,2/1/24,3,Product 1,Kenya
AC9798695,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9800593,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9802814,Area A,90,2450,381,2/2/24,3,Product 5,Kenya
AC9813598,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9815526,Area B,30,400,402,2/4/24,3,Product 1,Kenya
AC9816470,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9823879,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9819751,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9842590,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9840911,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9847478,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9854158,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9872119,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9888462,Area A,30,300,409,2/13/24,3,Product 1,Kenya
AC9885886,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9890377,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9887774,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9896093,Area B,80,1900,578,2/14/24,3,Product 2,Kenya
AC9896743,Area A,40,750,402,2/14/24,3,Product 3,Kenya
AC9899820,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9902957,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9908796,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9913892,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9912554,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9924777,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9919962,Area A,60,850,409,2/17/24,3,Product 3,Kenya
AC9923708,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9921757,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9930265,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9948896,Area A,30,300,409,2/20/24,3,Product 1,Kenya
AC9953225,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9964164,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9966972,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9981758,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9981726,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9987539,Area B,30,400,409,2/26/24,3,Product 1,Kenya
AC9992223,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9990364,Area B,30,400,409,2/26/24,3,Product 1,Kenya
AC9996964,Area B,80,1900,139,2/27/24,3,Product 2,Kenya
AC9997380,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9408089,Area A,30,400,402,12/2/23,3,Product 1,Kenya
AC9411310,Area A,60,1200,402,12/3/23,3,Product 3,Kenya
AC9413542,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9414465,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9418378,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9428399,Area B,30,400,402,12/5/23,3,Product 1,Kenya
AC9439009,Area A,80,1900,578,12/7/23,3,Product 2,Kenya
AC9442324,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9451376,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9460024,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9460705,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9458456,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9460484,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9469358,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9472771,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9471969,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9476928,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9477559,Area A,60,1200,402,12/13/23,3,Product 3,Kenya
AC9480981,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9482970,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9488404,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9489473,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9490069,Area B,30,400,402,12/14/23,3,Product 1,Kenya
AC9497993,Area A,60,950,402,12/15/23,3,Product 3,Kenya
AC9491221,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9497215,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9502263,Area B,30,400,402,12/16/23,3,Product 1,Kenya
AC9503277,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9505984,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9507572,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9520289,Area A,80,1900,578,12/19/23,3,Product 2,Kenya
AC9521159,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9523572,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9532453,Area B,60,1200,402,12/21/23,3,Product 3,Kenya
AC9540666,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9547875,Area A,130,1900,680,12/23/23,3,Product 4,Kenya
AC9547958,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9556571,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9557970,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9561535,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9570375,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9580592,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9576365,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9582937,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9592807,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9593659,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9596293,Area B,30,400,402,12/31/23,3,Product 1,Kenya
AC9596688,Area A,30,400,402,12/31/23,3,Product 1,Kenya
AC9598072,Area B,30,400,402,12/31/23,3,Product 1,Kenya
AC9602361,Area B,70,1300,402,1/1/24,3,Product 3,Kenya
AC9605841,Area A,30,400,402,1/2/24,3,Product 1,Kenya
AC9609667,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9612103,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9618564,Area A,30,350,402,1/4/24,3,Product 1,Kenya
AC9613396,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9624806,Area A,90,2450,381,1/5/24,3,Product 5,Kenya
AC9620036,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9620089,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9630615,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9631092,Area B,30,400,402,1/6/24,3,Product 1,Kenya
AC9638647,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9654329,Area A,60,950,402,1/10/24,3,Product 3,Kenya
AC9668663,Area B,130,5450,683,1/12/24,3,Product 7,Kenya
AC9676689,Area A,60,950,402,1/13/24,3,Product 3,Kenya
AC9680288,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9679078,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9679050,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9682567,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9699290,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9721823,Area B,30,400,402,1/21/24,3,Product 1,Kenya
AC9735539,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9743522,Area B,30,400,402,1/24/24,3,Product 1,Kenya
AC9756039,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9756113,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9767212,Area A,30,400,402,1/28/24,3,Product 1,Kenya
AC9785548,Area B,30,400,402,1/31/24,3,Product 1,Kenya
AC9785159,Area B,80,1900,578,1/31/24,3,Product 2,Kenya
AC9797876,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9810214,Area B,70,700,436,2/3/24,3,Product 6,Kenya
AC9812580,Area B,30,400,402,2/3/24,3,Product 1,Kenya
AC9814516,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9824704,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9828593,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9829843,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9846182,Area B,60,1100,409,2/8/24,3,Product 3,Kenya
AC9843352,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9848544,Area B,30,400,409,2/8/24,3,Product 1,Kenya
AC9848779,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9860765,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9865870,Area A,30,400,409,2/10/24,3,Product 1,Kenya
AC9874332,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9886955,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9895630,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9905947,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9913530,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9918167,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9912672,Area B,60,1100,409,2/16/24,3,Product 3,Kenya
AC9919787,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9920448,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9923010,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9923737,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9925234,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9920322,Area B,30,400,409,2/17/24,3,Product 1,Kenya
AC9927763,Area B,30,400,409,2/18/24,3,Product 1,Kenya
AC9928304,Area A,130,1900,617,2/18/24,3,Product 4,Kenya
AC9929333,Area A,30,300,409,2/18/24,3,Product 1,Kenya
AC9937472,Area B,30,400,409,2/19/24,3,Product 1,Kenya
AC9939901,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9942892,Area A,60,1100,409,2/20/24,3,Product 3,Kenya
AC9966083,Area A,60,1100,409,2/22/24,3,Product 3,Kenya
AC9971168,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9975016,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9981235,Area B,30,400,409,2/24/24,3,Product 1,Kenya
AC9984437,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9985574,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9988025,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9988811,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9991436,Area A,30,400,409,2/26/24,3,Product 1,Kenya
